Image_ID,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,RGB_Min,RGB_Max,RGB_Mean,RGB_Std,VV_Min,VV_Max,VV_Mean,VV_Std,VH_Min,VH_Max,VH_Mean,VH_Std
250B,-0.04831093,0.84521383,0.49503642,0.15718663,16.0,255.0,59.398457,24.455122,58.0,234.0,151.2442,19.060825,0.0,176.0,92.956276,19.052885
251A,0.32273313,0.9098436,0.8343461,0.020933898,14.0,134.0,31.288391,7.8215227,63.0,193.0,145.00728,12.668684,11.0,140.0,90.547295,12.575631
251B,0.5849057,0.9014989,0.8254052,0.020474825,16.0,68.0,32.89538,7.9392195,82.0,197.0,146.10707,12.751912,21.0,143.0,91.70819,12.707443
252A,-0.027042413,0.92538136,0.76452124,0.1382581,6.0,237.0,30.090172,18.369593,0.0,255.0,126.293785,30.579123,0.0,201.0,81.6148,28.144299
252B,-0.06411025,0.93071806,0.74337363,0.14203465,4.0,255.0,31.11094,18.943207,0.0,255.0,113.62362,30.750582,0.0,169.0,70.23741,28.071497
253A,-0.39801818,0.857746,0.3262349,0.12675045,10.0,255.0,64.65649,29.71096,16.0,255.0,108.333275,24.700928,0.0,240.0,42.232365,25.29788
253B,-0.14732246,0.8578108,0.3375287,0.10593003,10.0,255.0,71.95054,31.921312,13.0,255.0,98.0454,29.330229,0.0,173.0,32.888573,25.134998
254A,0.011409643,0.85591483,0.4922352,0.14792566,11.0,255.0,53.176006,28.048758,37.0,169.0,121.33219,14.09533,0.0,122.0,72.326645,16.012936
254B,-0.2747253,0.89836425,0.5249268,0.18697487,8.0,255.0,55.76296,37.116127,14.0,255.0,122.534935,16.16664,0.0,123.0,72.62493,18.323505
255A,-0.48317632,0.8803419,0.29417038,0.15768848,23.0,226.0,71.144615,20.901379,0.0,255.0,113.577965,14.974677,0.0,153.0,40.58651,18.306864
255B,-0.43473053,0.8733051,0.31293282,0.23757364,21.0,227.0,64.31601,21.480885,0.0,255.0,110.22025,22.978788,0.0,139.0,39.421318,19.882917
256A,-0.5795216,0.895054,0.51998854,0.14146428,13.0,255.0,58.457806,24.607992,26.0,226.0,133.20305,12.370416,0.0,136.0,83.77729,12.868753
256B,-0.39763778,0.8938286,0.50532776,0.16089824,12.0,246.0,60.899475,27.554085,24.0,191.0,130.8498,14.272215,0.0,145.0,82.77,14.852023
257A,0.24179104,0.9276656,0.82251954,0.05169789,9.0,91.0,23.711853,7.7469406,41.0,193.0,145.45436,12.832072,0.0,132.0,89.05241,12.152369
257B,0.65421855,0.9230352,0.8584806,0.020736346,10.0,73.0,21.037569,6.402984,75.0,198.0,146.09654,12.391759,16.0,139.0,89.28265,11.736677
258A,-0.9918699,0.93939394,-0.055788938,0.18563193,0.0,255.0,29.845194,45.57366,1.0,255.0,55.50415,45.1365,0.0,234.0,10.531097,29.949177
258B,-0.95,0.9183673,-0.058925167,0.09737775,0.0,255.0,15.670174,13.683916,2.0,255.0,35.821236,13.432932,0.0,167.0,0.6615639,7.3450994
259A,-0.44610283,0.9235648,0.6683001,0.1620072,4.0,255.0,39.44072,18.691572,0.0,255.0,108.57491,21.227634,0.0,226.0,57.187458,21.596754
259B,-0.48649886,0.9257642,0.54490626,0.38313067,5.0,255.0,39.414894,16.345707,0.0,255.0,100.1569,26.660028,0.0,142.0,44.94086,26.832903
25A,-0.6415094,0.89656794,0.32768106,0.27234343,9.0,255.0,69.67928,38.37657,0.0,255.0,101.55068,32.116444,0.0,225.0,45.285786,32.33402
25B,-0.53571427,0.8647821,-0.0019940808,0.3500122,11.0,255.0,42.7787,31.982763,0.0,255.0,56.0567,51.518723,0.0,158.0,23.41839,33.854626
260A,-0.1611411,0.9078893,0.4588281,0.11357414,8.0,209.0,52.273823,18.977972,0.0,255.0,97.609344,17.023727,0.0,131.0,44.900623,17.965239
260B,-0.049792532,0.8817989,0.5090699,0.103652,8.0,255.0,46.837322,15.121968,0.0,224.0,101.41128,18.795832,0.0,165.0,49.44405,19.828426
261A,-0.6489152,0.9158615,0.66933,0.39582786,14.0,254.0,36.528034,9.494096,0.0,212.0,127.50275,39.05818,0.0,138.0,77.933784,30.844961
261B,-0.26572007,0.90554416,0.7604786,0.15304488,14.0,106.0,37.324352,10.641997,0.0,194.0,132.32362,21.757507,0.0,139.0,75.52215,27.04038
262A,0.057045713,0.677196,0.4144252,0.06721841,14.0,224.0,53.8378,18.312616,15.0,164.0,93.199524,14.686843,0.0,134.0,40.783974,17.70877
262B,0.13518274,0.7055937,0.43074286,0.050243802,14.0,174.0,51.650555,15.560164,25.0,159.0,95.82977,14.313707,0.0,113.0,44.557247,16.568773
263A,-0.055125285,0.93492407,0.5306996,0.18356511,1.0,255.0,58.31777,29.952084,36.0,213.0,108.72375,17.20222,0.0,124.0,53.78044,20.774525
263B,-0.08912446,0.9414634,0.51570237,0.17404543,2.0,255.0,56.768696,28.260948,28.0,255.0,107.588234,16.971624,0.0,255.0,53.942577,21.965982
264A,-0.10774711,0.90898275,0.4496181,0.15966234,0.0,255.0,51.10573,22.63853,0.0,165.0,86.81713,13.228712,0.0,111.0,17.129578,14.755294
264B,0.065309584,0.9087296,0.47070792,0.15388131,6.0,219.0,51.437565,20.475447,36.0,201.0,87.83988,13.102294,0.0,115.0,16.579151,14.296314
265A,0.022959184,0.7825863,0.39623278,0.10128725,18.0,255.0,71.819954,20.726305,34.0,161.0,105.383,15.199226,0.0,114.0,49.63568,18.08255
265B,-0.14285715,0.7675941,0.31561315,0.09502317,21.0,255.0,78.42664,23.73767,28.0,161.0,94.689735,16.625591,0.0,112.0,36.417248,20.75435
266A,-0.1257379,0.86362696,0.37939814,0.15778303,25.0,254.0,81.006325,24.49299,70.0,204.0,126.71313,12.554416,0.0,140.0,75.36796,13.195999
266B,-0.27178824,0.8642777,0.49582005,0.1784207,23.0,255.0,72.214386,25.218712,69.0,203.0,131.18001,13.693055,0.0,137.0,79.01894,12.953339
267A,-0.14473145,0.9199175,0.52525634,0.18820603,13.0,255.0,78.544716,35.08693,30.0,255.0,130.72249,15.989954,0.0,154.0,70.37798,16.142067
267B,-0.06282017,0.9285011,0.62498486,0.16761331,15.0,255.0,68.28896,31.785004,57.0,227.0,137.68365,13.22694,0.0,161.0,75.4355,13.373558
268A,0.46697837,0.8981426,0.7949044,0.033333506,19.0,82.0,36.170364,8.674995,68.0,207.0,147.39761,13.030136,4.0,151.0,93.10854,12.465907
268B,0.37225786,0.89198315,0.7875998,0.042248495,19.0,80.0,36.053844,8.733847,76.0,196.0,147.1295,12.007644,25.0,143.0,93.29053,11.560531
269A,0.08469682,0.83587086,0.3866666,0.082342155,17.0,179.0,58.03886,18.935764,14.0,245.0,128.3973,23.16392,0.0,193.0,71.67519,25.378012
269B,-0.34261408,0.82067484,0.37801465,0.12066452,11.0,168.0,60.069157,18.473366,12.0,255.0,142.51128,29.551647,0.0,210.0,87.402916,28.552109
26A,0.027484143,0.99872774,0.83437634,0.07309991,0.0,154.0,16.4781,8.051996,0.0,255.0,153.65393,36.437008,0.0,207.0,99.61911,33.07692
26B,-0.5555556,0.99888825,0.8095988,0.08112123,0.0,161.0,19.78171,9.445918,0.0,255.0,138.79335,30.386415,0.0,204.0,88.44983,28.425217
270A,-0.054924242,0.88235295,0.8175243,0.028977992,19.0,96.0,33.965992,9.070651,80.0,184.0,140.96881,8.4868,20.0,137.0,89.516,8.653369
270B,0.5371051,0.8922914,0.8240848,0.020241825,19.0,62.0,33.382065,8.69506,88.0,182.0,140.6921,8.0322695,40.0,131.0,88.88944,8.23588
271A,-0.35855857,0.87582517,0.58950186,0.13608398,14.0,255.0,56.078613,22.036303,0.0,255.0,117.66567,19.634886,0.0,159.0,62.86266,17.739626
271B,-0.446273,0.89007795,0.566311,0.17388225,14.0,255.0,55.658264,22.914635,0.0,255.0,119.468956,23.307003,0.0,227.0,64.38661,18.974365
272A,0.10369573,0.75429326,0.5425848,0.054384965,6.0,212.0,30.51156,10.083482,51.0,155.0,119.94979,7.828561,0.0,107.0,71.490204,8.349334
272B,-0.009667025,0.7916421,0.53277874,0.0466347,8.0,177.0,30.185928,8.66981,58.0,154.0,121.40574,7.192663,0.0,103.0,73.39301,7.7008963
273A,-0.420026,0.8678066,0.16849037,0.3312903,21.0,198.0,100.677635,34.494545,0.0,255.0,82.0718,48.79424,0.0,136.0,38.57134,38.486904
273B,-0.34692952,0.7549824,-0.05296577,0.18841544,25.0,215.0,118.08071,24.67331,0.0,182.0,41.129944,32.5499,0.0,123.0,8.095581,23.657068
274A,-0.25381047,0.7559247,0.3678401,0.10845641,14.0,255.0,69.26919,27.124956,6.0,158.0,103.753456,14.278438,0.0,129.0,49.452442,19.004448
274B,-0.29119906,0.7972491,0.3820357,0.09540314,15.0,183.0,64.664764,22.835684,41.0,160.0,104.58427,13.571857,0.0,124.0,52.24831,17.331287
275A,-0.22416107,0.837329,0.46269947,0.24243765,29.0,255.0,78.60482,40.42712,20.0,255.0,134.56575,13.699381,0.0,117.0,51.393307,26.168568
275B,-0.33267862,0.8371031,0.3795269,0.23948607,31.0,255.0,70.69659,25.739676,12.0,255.0,132.333,15.441491,0.0,226.0,50.710064,27.818201
276A,-0.30550918,0.8537252,0.29999334,0.0999589,18.0,225.0,62.261364,25.177015,31.0,232.0,109.23234,17.463255,0.0,138.0,43.79709,18.918743
276B,0.042505592,0.84827584,0.27725524,0.09789845,15.0,222.0,68.71024,26.591,44.0,203.0,110.32834,18.06139,0.0,118.0,40.478935,18.384214
277A,-0.27002478,0.8873608,0.5207672,0.19627118,19.0,255.0,61.3351,27.888226,32.0,181.0,123.00882,20.597326,0.0,135.0,70.7929,23.228815
277B,-0.38801843,0.8914729,0.45404318,0.1971925,18.0,255.0,69.83295,29.506617,11.0,255.0,114.28353,20.328548,0.0,128.0,60.37324,22.4711
278A,-0.26642066,0.93863857,0.45657808,0.21996376,0.0,255.0,53.24513,25.335964,28.0,255.0,117.700264,15.667454,0.0,123.0,42.87349,27.47835
278B,-0.0952862,0.9190196,0.46038234,0.22433384,2.0,255.0,55.387066,26.42573,16.0,230.0,111.6636,15.356273,0.0,131.0,37.46526,24.937418
279A,0.11189999,0.88393044,0.5825119,0.0939931,15.0,245.0,66.83693,23.117643,67.0,171.0,118.30764,10.445234,0.0,118.0,65.08652,11.419282
279B,0.06329114,0.8758278,0.53099316,0.10264924,15.0,255.0,74.96212,26.083754,50.0,166.0,112.943245,11.6929655,0.0,112.0,58.803272,13.219104
27A,0.066974595,0.827792,0.3493161,0.10827708,30.0,212.0,74.07436,21.841677,33.0,255.0,128.05156,21.077663,0.0,224.0,69.81484,25.327381
27B,0.10223368,0.8476777,0.3807819,0.12545899,23.0,201.0,70.80772,22.57759,55.0,253.0,130.97896,23.091448,0.0,181.0,73.43576,26.374567
280A,-0.39685476,0.9676099,0.42254752,0.25166228,3.0,255.0,66.01581,30.423203,1.0,255.0,103.88932,19.221659,0.0,178.0,33.79164,26.23472
280B,-0.52286285,0.93529624,0.38114077,0.25139064,1.0,255.0,54.243816,27.39442,0.0,247.0,96.39502,25.115053,0.0,194.0,32.896084,24.32975
281A,-0.08894498,0.95639163,0.3621112,0.20409778,0.0,255.0,93.92144,50.511284,31.0,255.0,117.32129,21.125828,0.0,182.0,56.918743,23.23237
281B,-0.05918619,0.91346717,0.40306914,0.19608289,2.0,255.0,81.72011,45.271046,39.0,255.0,108.385765,19.05256,0.0,134.0,50.839462,20.906162
282A,-0.2851852,0.78845,-0.13921574,0.040750302,24.0,241.0,51.22234,10.177057,0.0,145.0,61.02714,9.55709,0.0,100.0,0.2817459,4.052385
282B,-0.41165048,0.86346453,-0.017368037,0.21024768,20.0,255.0,67.373856,32.276814,0.0,188.0,74.78974,28.16558,0.0,126.0,16.260105,27.43913
283A,-0.2803653,0.8901602,0.5301665,0.09992402,8.0,187.0,46.817,14.964855,48.0,253.0,126.54535,19.552563,0.0,172.0,71.94761,18.586367
283B,-0.42772862,0.90512013,0.53761846,0.105525665,9.0,174.0,45.66559,14.604918,8.0,255.0,126.7284,22.18719,0.0,178.0,73.09095,21.601294
284A,-0.6851852,0.9000931,0.50717676,0.2427586,3.0,114.0,38.068863,13.485241,0.0,255.0,99.24023,25.01477,0.0,127.0,31.159782,28.5427
284B,-0.55737704,0.90986806,0.47628006,0.24349251,3.0,163.0,46.08794,15.569517,0.0,211.0,93.02268,24.0919,0.0,203.0,27.619558,20.999151
285A,-0.8159806,0.8292904,0.1388683,0.23940516,24.0,255.0,90.08758,24.546299,0.0,255.0,123.25879,26.238567,0.0,160.0,50.462597,26.872179
285B,-0.6734207,0.8390093,0.44410115,0.24207431,25.0,255.0,69.309944,23.32427,0.0,255.0,132.90656,20.019712,0.0,159.0,74.85384,18.83021
286A,0.26399025,0.8753361,0.71632844,0.07600856,19.0,112.0,39.622746,9.757367,72.0,191.0,144.35078,10.681718,22.0,140.0,90.584724,10.172213
286B,0.30723608,0.85901797,0.69361186,0.06693686,21.0,105.0,41.137615,9.078309,85.0,192.0,143.30528,9.959196,24.0,134.0,89.92273,9.717074
287A,-0.23147207,0.8715393,0.5427197,0.17188966,19.0,255.0,55.615204,18.107635,18.0,255.0,138.9351,16.39736,0.0,167.0,72.99914,15.107886
287B,-0.18449198,0.88385385,0.43587887,0.17466386,14.0,255.0,65.22492,21.3527,13.0,234.0,130.36295,17.27221,0.0,194.0,68.28408,18.034294
288A,-0.20671378,0.9101503,0.6456649,0.17273995,13.0,255.0,50.697174,19.242352,8.0,255.0,138.1784,23.157267,0.0,193.0,82.065346,20.492613
288B,-0.4065934,0.9000672,0.63982004,0.18951795,14.0,255.0,51.03972,21.395388,18.0,255.0,139.81763,22.01899,0.0,214.0,83.80691,19.996916
289A,-0.16981132,0.9153776,0.4202553,0.23487003,9.0,104.0,35.534103,12.377405,13.0,190.0,108.516075,25.73403,0.0,149.0,51.038685,31.10429
289B,-0.15675676,0.90017587,0.4520573,0.19097224,10.0,117.0,39.06547,14.866252,0.0,195.0,114.36442,22.325706,0.0,142.0,59.229492,26.451466
28A,0.5629025,0.9095185,0.83598995,0.029625416,11.0,72.0,28.158188,8.57178,69.0,197.0,150.93163,11.010161,17.0,139.0,94.11615,10.452617
28B,0.58815134,0.9038414,0.8333998,0.022027943,10.0,65.0,27.06811,7.571934,89.0,194.0,149.36542,10.05375,28.0,140.0,93.064026,9.910012
290A,-0.151399,0.80296385,0.41560128,0.15716064,19.0,255.0,85.76502,32.099438,7.0,225.0,133.05367,15.571427,0.0,176.0,80.45907,18.457476
290B,-0.062068965,0.84390765,0.44018877,0.1694673,16.0,255.0,84.85441,33.95061,4.0,246.0,132.47464,16.821291,0.0,191.0,79.33415,19.285622
291A,0.039555863,0.902747,0.6069477,0.08177874,13.0,202.0,55.184402,14.590587,0.0,244.0,107.07351,15.138111,0.0,170.0,57.083557,16.36898
291B,-0.020436928,0.90731204,0.61737573,0.096231446,12.0,255.0,50.422028,15.334221,65.0,255.0,122.49424,12.368753,0.0,179.0,73.03193,13.69224
292A,-0.25227964,0.9033207,0.51480484,0.20969479,17.0,255.0,68.29863,33.593647,14.0,252.0,116.51284,16.730793,0.0,140.0,51.244736,18.672968
292B,-0.45315903,0.90510327,0.43807805,0.19559354,19.0,255.0,77.81025,33.993652,2.0,246.0,115.408264,15.750312,0.0,158.0,49.19757,19.357529
293A,-0.18280683,0.7718267,0.38134778,0.0994017,28.0,205.0,69.0043,19.51414,22.0,255.0,121.50413,19.260342,0.0,145.0,60.06719,19.474829
293B,-0.281493,0.7612863,0.38730493,0.113565646,26.0,255.0,69.953865,22.988298,8.0,255.0,118.244774,21.083954,0.0,145.0,55.904392,22.934628
294A,-0.008797654,0.81211257,0.4875758,0.104728125,24.0,165.0,60.418472,15.032481,34.0,201.0,140.89226,12.4496765,0.0,144.0,86.01438,12.95442
294B,-0.025,0.79767907,0.4623919,0.11355661,27.0,211.0,61.648396,15.077166,31.0,226.0,136.3869,14.15566,0.0,143.0,82.372795,14.2945795
295A,-0.2877438,0.8802661,0.48924732,0.12954882,10.0,255.0,54.13931,26.542097,47.0,191.0,121.36294,17.058088,0.0,131.0,68.474815,19.534119
295B,-0.12782328,0.89115477,0.46829998,0.17596495,9.0,255.0,59.427288,32.015537,34.0,200.0,114.417595,21.335136,0.0,137.0,59.707226,24.96956
296A,0.32618794,0.8542247,0.49703783,0.0730389,20.0,91.0,54.361557,11.675367,6.0,227.0,87.23406,20.75753,0.0,137.0,27.57837,17.701374
296B,0.25691333,0.882407,0.4761747,0.074527875,16.0,102.0,52.750202,11.031739,0.0,225.0,86.93534,22.733833,0.0,153.0,24.030447,19.636347
297A,0.14285715,0.8130734,0.49861577,0.07890324,3.0,189.0,47.99074,16.305513,52.0,145.0,101.20773,9.206887,0.0,93.0,49.758575,10.758858
297B,-0.14263445,0.8423956,0.470658,0.08073386,0.0,255.0,44.755096,16.271547,51.0,174.0,102.21586,11.052753,0.0,95.0,47.77367,13.528507
298A,-0.011655011,0.94968444,0.5756114,0.21725115,7.0,255.0,61.678333,32.99737,11.0,255.0,123.82151,15.509268,0.0,202.0,65.920265,14.997686
298B,-0.22948074,0.9413926,0.5754017,0.21496153,6.0,255.0,58.30133,29.00862,0.0,255.0,120.837395,17.853199,0.0,159.0,62.48665,16.87287
299A,0.07995365,0.94350284,0.49346343,0.18041378,1.0,188.0,49.447052,20.129175,49.0,233.0,113.905235,10.778297,0.0,146.0,52.87895,13.507234
299B,0.018832391,0.94737715,0.5170061,0.21115002,1.0,255.0,50.35999,22.78822,54.0,252.0,115.24239,12.402583,0.0,207.0,54.44524,13.918177
29A,-0.1923077,0.905071,0.6184378,0.23666683,0.0,255.0,61.898296,38.566925,26.0,255.0,117.5698,12.161215,0.0,243.0,56.437542,14.384702
29B,-0.527027,0.9055102,0.6451955,0.23121777,7.0,255.0,56.993793,36.34072,39.0,255.0,120.98023,16.071722,0.0,255.0,58.712494,16.110445
2A,0.5153112,0.9393414,0.8636714,0.023048203,6.0,74.0,25.099585,9.942988,80.0,197.0,145.0605,11.205522,28.0,139.0,91.321045,11.314027
2B,-0.028720627,0.9404998,0.8567171,0.04043845,6.0,170.0,25.917284,10.263858,69.0,203.0,144.46089,11.392288,5.0,146.0,90.5944,11.547525
300A,-0.06935584,0.8969279,0.60385627,0.12157617,12.0,255.0,47.649414,14.216932,73.0,255.0,142.84404,8.874116,17.0,255.0,85.91062,9.501589
300B,0.05303371,0.8873607,0.57947433,0.12893216,13.0,208.0,48.460125,14.585902,71.0,255.0,141.24237,9.04627,0.0,208.0,82.11753,10.267959
301A,0.19900621,0.8579398,0.5883186,0.15307777,19.0,95.0,44.750057,12.030334,55.0,196.0,129.89008,15.789858,4.0,146.0,75.5201,15.893542
301B,0.1773919,0.8571256,0.5863201,0.12400798,19.0,113.0,47.34083,11.921022,60.0,194.0,129.15295,14.993982,8.0,137.0,76.42096,14.014356
302A,-0.15189873,0.8967792,0.63645184,0.09596822,9.0,255.0,48.155,13.836006,0.0,162.0,98.553246,15.881938,0.0,118.0,42.393475,18.9516
302B,-0.057815846,0.9143247,0.65691125,0.10362503,7.0,255.0,45.56894,15.470615,15.0,215.0,99.77155,15.729242,0.0,203.0,47.207577,17.613085
303A,-0.4520548,0.8924516,0.6103702,0.1269343,2.0,255.0,35.033257,18.995771,0.0,255.0,112.04508,23.354233,0.0,239.0,61.56416,24.437296
303B,0.0019337373,0.89717597,0.620806,0.11319122,1.0,255.0,34.343388,17.855341,25.0,255.0,113.908875,19.407028,0.0,255.0,63.11684,19.651745
304A,-0.9219858,0.91425544,-0.35154137,0.12570633,0.0,255.0,70.155174,30.915007,0.0,171.0,36.619427,12.60689,0.0,102.0,0.9131584,7.5195374
304B,-0.99636364,0.9992871,-0.15218017,0.37159768,0.0,255.0,72.83686,33.262592,0.0,255.0,52.381878,35.91945,0.0,144.0,14.132992,26.008247
305A,0.09193054,0.9510571,0.5735521,0.25034335,6.0,255.0,62.945282,29.601744,42.0,221.0,106.92823,13.905092,0.0,178.0,47.96082,16.91925
305B,-0.03526735,0.95282716,0.6458885,0.22588132,6.0,255.0,56.39989,29.106173,0.0,255.0,102.60363,14.223173,0.0,194.0,45.432507,16.68223
306A,-0.41324922,0.47126436,0.0026859865,0.07919376,7.0,85.0,30.196661,7.404956,25.0,85.0,59.011402,6.189272,0.0,0.0,0.0,0.0
306B,-0.46077034,0.5344262,-0.0024525397,0.090027146,8.0,87.0,32.603252,8.017151,28.0,85.0,59.82577,6.1715417,0.0,0.0,0.0,0.0
307A,-0.4500211,0.95126355,0.6753944,0.15864667,3.0,255.0,42.080036,19.58212,11.0,250.0,124.61376,15.485099,0.0,143.0,71.02415,14.434901
307B,-0.53521127,0.94505084,0.7106314,0.14737895,3.0,255.0,38.43083,19.085798,17.0,240.0,127.43577,15.077319,0.0,137.0,73.62589,14.491455
308A,0.021110041,0.88994867,0.64757276,0.103801884,9.0,255.0,50.106213,18.420689,40.0,248.0,128.06847,19.468372,0.0,145.0,74.037,17.75995
308B,-0.0043256,0.8898689,0.6181941,0.1297346,0.0,255.0,48.78947,18.024467,17.0,255.0,140.99382,25.039587,0.0,208.0,84.34031,21.89472
309A,-0.08438061,0.9480752,0.5053814,0.13098575,1.0,255.0,50.04727,23.29922,0.0,250.0,107.05363,29.573475,0.0,140.0,46.6655,24.95295
309B,-0.5041783,0.9266869,0.5242779,0.12581919,0.0,255.0,47.607677,21.461967,0.0,253.0,106.342224,23.31385,0.0,152.0,50.983967,21.948782
30A,-0.13882352,0.8366598,0.4938163,0.15973343,22.0,255.0,71.872,25.601898,29.0,255.0,144.94604,26.725023,0.0,217.0,85.945244,25.901373
30B,0.023864008,0.8189071,0.42124474,0.14534089,30.0,255.0,78.61743,27.460035,75.0,255.0,143.44211,15.727915,0.0,191.0,81.37668,16.298096
310A,-0.20567375,0.8756355,0.30910456,0.15982619,11.0,255.0,70.1625,33.69095,0.0,255.0,118.24756,32.249584,0.0,197.0,59.76369,30.697573
310B,0.025452109,0.84663534,0.27485573,0.11127875,18.0,255.0,86.40728,35.115353,0.0,255.0,119.668724,26.51151,0.0,184.0,56.976757,29.081465
311A,-0.40552485,0.9001052,0.42994753,0.22155175,0.0,255.0,98.36273,51.228245,0.0,255.0,132.98799,12.567579,0.0,168.0,75.613396,12.224609
311B,-0.36596385,0.8862928,0.37499422,0.18823418,17.0,255.0,102.27026,45.84864,24.0,255.0,131.03804,13.7836275,0.0,202.0,69.28824,12.894474
312A,0.09570957,0.73415875,0.414492,0.108180076,21.0,212.0,51.75881,16.430414,37.0,171.0,123.42544,12.920578,0.0,125.0,69.245125,15.099419
312B,0.09189189,0.76571923,0.37737975,0.10782403,15.0,162.0,48.484665,15.15135,53.0,183.0,128.03209,14.952664,0.0,131.0,77.64855,16.009676
313A,-0.1764706,0.034700315,-0.08814711,0.021053743,30.0,53.0,41.080864,4.702058,0.0,129.0,18.425331,15.001627,0.0,62.0,0.0019187927,0.20237273
313B,-0.17385258,0.040236685,-0.09721489,0.018530581,29.0,54.0,40.97621,4.752775,0.0,60.0,7.1196938,8.346286,0.0,0.0,0.0,0.0
314A,-0.902439,0.99912703,0.5399115,0.26619565,0.0,255.0,33.78201,29.607359,0.0,255.0,120.45908,41.855972,0.0,189.0,57.396587,37.093117
314B,-0.56628704,0.9987196,0.38616672,0.26862764,0.0,255.0,42.697132,30.40578,0.0,255.0,152.83235,59.22387,0.0,249.0,84.40806,55.122643
315A,0.6947735,0.9196132,0.874751,0.015080551,9.0,60.0,22.462332,7.6705966,25.0,226.0,144.88463,18.337488,0.0,174.0,91.29203,17.900383
315B,0.6675021,0.9132777,0.85669714,0.018723693,10.0,55.0,22.659485,7.1563344,23.0,204.0,143.74614,14.940099,0.0,144.0,90.55962,14.493108
316A,-0.3557126,0.91861147,0.70197976,0.1314179,9.0,219.0,43.041645,17.985664,49.0,196.0,133.85158,12.956918,0.0,138.0,83.588936,12.960952
316B,-0.2145346,0.91047966,0.69789404,0.13613735,9.0,243.0,42.900265,17.899628,19.0,205.0,132.01556,13.134551,0.0,136.0,81.7356,12.318845
317A,0.044252165,0.8538677,0.49231407,0.11268364,0.0,225.0,47.02133,17.583714,0.0,255.0,122.69405,49.81188,0.0,202.0,70.86982,43.41517
317B,-0.06609316,0.79376173,0.41579753,0.13632996,6.0,255.0,64.3958,38.906403,0.0,255.0,124.05213,43.875504,0.0,183.0,66.82652,39.50405
318A,-0.060527883,0.8070974,0.26688161,0.11514892,7.0,255.0,89.85272,37.432358,0.0,255.0,115.07424,30.91205,0.0,255.0,52.962955,26.215925
318B,-0.055733506,0.8474182,0.29335332,0.122196205,9.0,255.0,83.039246,34.662537,12.0,255.0,124.56192,29.5511,0.0,255.0,58.946133,24.683044
319A,0.21245785,0.8253887,0.60481596,0.08090028,17.0,147.0,41.844715,11.227535,71.0,175.0,139.18678,8.918743,10.0,133.0,93.3897,9.473693
319B,0.058220055,0.8272284,0.5452549,0.10187934,18.0,167.0,43.47368,12.594878,63.0,177.0,132.55685,11.470988,0.0,127.0,85.14382,12.7657
31A,-0.19742489,0.83296895,0.25156027,0.06805,9.0,255.0,85.43928,30.069431,0.0,195.0,90.27549,20.3284,0.0,123.0,17.683823,20.835682
31B,0.008352316,0.7975062,0.31022263,0.08030531,9.0,255.0,78.46784,26.373682,3.0,208.0,107.16571,20.438625,0.0,142.0,42.95413,23.104137
320A,0.012295082,0.7619525,0.34046248,0.12492557,46.0,255.0,110.06616,30.012526,0.0,255.0,125.98429,18.99164,0.0,177.0,72.351135,23.751572
320B,-0.010408209,0.792244,0.3374781,0.114667945,46.0,255.0,109.766014,27.732422,8.0,231.0,129.59734,18.092115,0.0,160.0,70.65268,21.316711
321A,0.25716788,0.7156641,0.49701402,0.071877785,26.0,133.0,52.90286,11.234174,39.0,141.0,98.400665,10.791206,0.0,102.0,54.42416,12.646998
